"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.006469183E0,6.000000052E-3,4.305000231E-2,9.738000870E0
4.008457491E0,6.000000052E-3,5.700000376E-2,9.726000786E0
4.010445872E0,1.995000057E-2,6.599999964E-2,9.727950096E0
4.012434410E0,1.500000060E-2,6.195000187E-2,9.733050346E0
4.014423026E0,7.950000465E-3,5.700000376E-2,9.745050430E0
4.016411410E0,2.205000073E-2,7.800000161E-2,9.754950523E0
4.018399718E0,1.800000109E-2,7.605000585E-2,9.736050606E0
4.020388333E0,6.000000052E-3,8.295000345E-2,9.736050606E0
4.022376631E0,1.305000018E-2,8.595000207E-2,9.763950348E0
4.024365169E0,1.005000062E-2,8.805000782E-2,9.733050346E0
4.026359365E0,6.000000052E-3,9.495000541E-2,9.718950272E0
4.028353554E0,2.205000073E-2,9.300000221E-2,9.742950439E0
4.030330477E0,2.505000122E-2,9.495000541E-2,9.742950439E0
4.032319016E0,3.405000269E-2,8.100000024E-2,9.739950180E0
4.034307438E0,1.500000060E-2,8.805000782E-2,9.733050346E0
4.036295977E0,1.800000109E-2,1.000500023E-1,9.721050262E0
4.038284361E0,3.405000269E-2,8.805000782E-2,9.738000870E0
4.040272669E0,3.195000067E-2,1.170000061E-1,9.721050262E0
4.042261208E0,2.700000070E-2,1.069500074E-1,9.721050262E0
4.044249843E0,4.395000264E-2,1.120500043E-1,9.726000786E0
4.046238151E0,4.200000316E-2,1.099500060E-1,9.724050522E0
4.048226535E0,4.605000094E-2,1.020000055E-1,9.721050262E0
4.050215074E0,3.405000269E-2,1.140000075E-1,9.736050606E0
4.052203458E0,5.400000140E-2,1.000500023E-1,9.726000786E0
4.054191997E0,3.195000067E-2,1.050000042E-1,9.727950096E0
4.056180376E0,3.195000067E-2,1.099500060E-1,9.730950356E0
4.058168915E0,3.900000080E-2,8.295000345E-2,9.726000786E0
4.060157299E0,4.905000329E-2,9.000000358E-2,9.706950188E0
4.062145838E0,4.200000316E-2,9.795000404E-2,9.709050179E0
4.064134223E0,4.200000316E-2,8.805000782E-2,9.700050354E0
4.066122761E0,3.900000080E-2,9.300000221E-2,9.715950012E0
4.068111112E0,3.405000269E-2,8.100000024E-2,9.703950882E0
4.070099419E0,3.705000132E-2,7.395000011E-2,9.697050095E0
4.072087958E0,5.100000277E-2,8.295000345E-2,9.706950188E0
4.074076573E0,3.405000269E-2,7.605000585E-2,9.709050179E0
4.076064958E0,3.705000132E-2,7.095000148E-2,9.727950096E0
4.078053266E0,3.405000269E-2,9.000000358E-2,9.724050522E0
4.080041809E0,3.900000080E-2,7.605000585E-2,9.730950356E0
4.082030194E0,2.205000073E-2,7.605000585E-2,9.726000786E0
4.084018732E0,3.900000080E-2,6.599999964E-2,9.726000786E0
4.086007117E0,2.700000070E-2,8.805000782E-2,9.736050606E0
4.087995655E0,3.195000067E-2,7.800000161E-2,9.738000870E0
4.089984040E0,2.505000122E-2,8.100000024E-2,9.726000786E0
4.091972544E0,6.000000052E-3,8.295000345E-2,9.730950356E0
4.093960929E0,2.700000070E-2,6.599999964E-2,9.742950439E0
4.095949467E0,6.000000052E-3,7.395000011E-2,9.733050346E0
4.097937775E0,1.500000060E-2,7.395000011E-2,9.738000870E0
4.099926160E0,-3.000000026E-3,7.605000585E-2,9.751950264E0
4.101914708E0,6.000000052E-3,7.800000161E-2,9.700050354E0
4.103903323E0,-3.000000026E-3,7.395000011E-2,9.718950272E0
4.105891708E0,0.000000000E0,5.400000140E-2,9.715950012E0
4.107880016E0,-7.950000465E-3,6.900000572E-2,9.703950882E0
4.109868631E0,0.000000000E0,7.095000148E-2,9.700050354E0
4.111857170E0,-3.000000026E-3,6.900000572E-2,9.694950104E0
4.113845472E0,-1.500000060E-2,6.599999964E-2,9.738000870E0
4.115833857E0,-1.005000062E-2,7.800000161E-2,9.714000702E0
4.117822165E0,-1.500000060E-2,7.095000148E-2,9.718950272E0
4.119810780E0,-1.200000010E-2,9.000000358E-2,9.715950012E0
4.121799319E0,1.050000079E-3,9.000000358E-2,9.702000618E0
4.123787703E0,-1.200000010E-2,7.800000161E-2,9.724050522E0
4.125776237E0,-1.500000060E-2,9.300000221E-2,9.745050430E0
4.127764621E0,-1.005000062E-2,8.295000345E-2,9.736050606E0
4.129752929E0,1.995000057E-2,9.495000541E-2,9.733050346E0
4.131741467E0,0.000000000E0,8.805000782E-2,9.738000870E0
4.133730083E0,-4.950000439E-3,9.300000221E-2,9.757050514E0
4.135718390E0,-3.000000026E-3,8.100000024E-2,9.730950356E0
4.137706761E0,0.000000000E0,9.795000404E-2,9.733050346E0
4.139695300E0,-1.005000062E-2,7.095000148E-2,9.738000870E0
4.141683684E0,1.005000062E-2,9.300000221E-2,9.762000084E0
4.143672223E0,1.995000057E-2,9.795000404E-2,9.747000694E0
4.145660607E0,3.000000026E-3,1.050000042E-1,9.745050430E0
4.147649146E0,1.305000018E-2,9.795000404E-2,9.742950439E0
4.149637520E0,3.195000067E-2,8.100000024E-2,9.738000870E0
4.151626059E0,6.000000052E-3,1.020000055E-1,9.727950096E0
4.153614443E0,6.000000052E-3,9.495000541E-2,9.703950882E0
4.155602982E0,3.000000026E-3,8.295000345E-2,9.709050179E0
4.157591367E0,3.000000119E-2,8.100000024E-2,9.697050095E0
4.159579674E0,2.505000122E-2,9.300000221E-2,9.700050354E0
4.161568208E0,1.005000062E-2,7.395000011E-2,9.726000786E0
4.163556823E0,3.000000026E-3,8.295000345E-2,9.714000702E0
4.165545208E0,1.800000109E-2,6.599999964E-2,9.727950096E0
4.167533515E0,1.800000109E-2,8.295000345E-2,9.745050430E0
4.169522054E0,6.000000052E-3,7.095000148E-2,9.738000870E0
4.171510669E0,1.995000057E-2,7.095000148E-2,9.750000000E0
4.173498977E0,1.995000057E-2,7.095000148E-2,9.736050606E0
4.175487362E0,2.700000070E-2,6.900000572E-2,9.736050606E0
4.177475900E0,3.195000067E-2,6.599999964E-2,9.751950264E0
4.179464285E0,2.700000070E-2,9.495000541E-2,9.736050606E0
4.181452823E0,1.500000060E-2,7.095000148E-2,9.745050430E0
4.183441208E0,4.200000316E-2,7.095000148E-2,9.745050430E0
4.185429765E0,2.205000073E-2,6.599999964E-2,9.721050262E0
4.187418150E0,2.505000122E-2,5.895000324E-2,9.715950012E0
4.189406458E0,3.405000269E-2,7.800000161E-2,9.739950180E0
4.191394996E0,2.700000070E-2,6.195000187E-2,9.724050522E0
4.193383611E0,4.395000264E-2,6.900000572E-2,9.724050522E0
4.195371996E0,3.195000067E-2,6.599999964E-2,9.714000702E0
4.197360299E0,2.700000070E-2,5.895000324E-2,9.697050095E0
4.199348914E0,3.405000269E-2,5.895000324E-2,9.724050522E0
4.201337222E0,1.995000057E-2,5.895000324E-2,9.718950272E0
4.203325760E0,3.195000067E-2,5.700000376E-2,9.712050438E0
4.205314145E0,1.995000057E-2,6.195000187E-2,9.714000702E0
4.207302453E0,1.305000018E-2,4.500000179E-2,9.703950882E0
4.209291063E0,2.700000070E-2,6.599999964E-2,9.706950188E0
4.211279601E0,4.605000094E-2,7.095000148E-2,9.700050354E0
4.213267986E0,3.000000119E-2,8.100000024E-2,9.712050438E0
4.215256525E0,1.800000109E-2,7.605000585E-2,9.697050095E0
4.217244909E0,1.305000018E-2,7.395000011E-2,9.709050179E0
4.219233217E0,1.995000057E-2,7.605000585E-2,9.691950798E0
4.221221751E0,3.000000119E-2,8.595000207E-2,9.724050522E0
4.223210367E0,3.900000080E-2,8.595000207E-2,9.721050262E0
4.225198674E0,1.305000018E-2,8.100000024E-2,9.712050438E0
4.227192871E0,2.505000122E-2,1.140000075E-1,9.730950356E0
4.229187060E0,-7.950000465E-3,1.099500060E-1,9.714000702E0
4.231164213E0,1.005000062E-2,9.000000358E-2,9.718950272E0
4.233152506E0,1.995000057E-2,1.000500023E-1,9.736050606E0
4.235140890E0,0.000000000E0,1.219500080E-1,9.721050262E0
4.237129429E0,1.800000109E-2,1.050000042E-1,9.727950096E0
4.239117813E0,-3.000000026E-3,1.240500063E-1,9.738000870E0
4.241106352E0,0.000000000E0,1.219500080E-1,9.727950096E0
4.243094741E0,-4.950000439E-3,1.219500080E-1,9.733050346E0
4.245083280E0,1.800000109E-2,1.309500039E-1,9.738000870E0
4.247071664E0,-1.005000062E-2,1.000500023E-1,9.736050606E0
4.249059972E0,-3.000000026E-3,1.170000061E-1,9.754950523E0
4.251048511E0,-1.200000010E-2,1.260000020E-1,9.739950180E0
4.253036895E0,3.000000026E-3,1.050000042E-1,9.738000870E0
4.255025540E0,-1.005000062E-2,1.170000061E-1,9.742950439E0
4.257013847E0,-3.000000026E-3,1.099500060E-1,9.738000870E0
4.259002386E0,-4.950000439E-3,8.805000782E-2,9.733050346E0
4.260991001E0,-7.950000465E-3,1.099500060E-1,9.727950096E0
4.262979309E0,-1.200000010E-2,1.000500023E-1,9.718950272E0
4.264967688E0,-7.950000465E-3,1.099500060E-1,9.724050522E0
4.266956227E0,-1.200000010E-2,9.300000221E-2,9.718950272E0
4.268944612E0,-1.500000060E-2,9.300000221E-2,9.706950188E0
4.270933150E0,0.000000000E0,9.300000221E-2,9.712050438E0
4.272921535E0,-1.200000010E-2,7.605000585E-2,9.714000702E0
4.274910073E0,6.000000052E-3,7.395000011E-2,9.733050346E0
4.276898482E0,-1.005000062E-2,7.800000161E-2,9.747000694E0
4.278886789E0,3.000000026E-3,8.295000345E-2,9.721050262E0
4.280875328E0,-3.000000026E-3,6.195000187E-2,9.736050606E0
4.282863943E0,3.000000026E-3,7.605000585E-2,9.751950264E0
4.284852328E0,-3.000000026E-3,5.895000324E-2,9.727950096E0
4.286840636E0,1.050000079E-3,6.900000572E-2,9.742950439E0
4.288829246E0,7.950000465E-3,5.895000324E-2,9.724050522E0
4.290817554E0,-7.950000465E-3,7.095000148E-2,9.726000786E0
4.292806169E0,-2.400000021E-2,5.700000376E-2,9.730950356E0
4.294794477E0,-4.950000439E-3,6.195000187E-2,9.714000702E0
4.296782784E0,1.305000018E-2,6.405000389E-2,9.709050179E0
4.298771400E0,6.000000052E-3,6.195000187E-2,9.721050262E0
4.300759962E0,-3.000000026E-3,4.695000127E-2,9.718950272E0
4.302748347E0,3.000000026E-3,4.305000231E-2,9.703950882E0
4.304736885E0,1.005000062E-2,5.400000140E-2,9.714000702E0
4.306725270E0,1.995000057E-2,4.500000179E-2,9.718950272E0
4.308713809E0,0.000000000E0,4.995000362E-2,9.721050262E0
4.310702116E0,3.000000026E-3,3.299999982E-2,9.718950272E0
4.312690703E0,1.995000057E-2,2.595000155E-2,9.721050262E0
4.314679010E0,7.950000465E-3,3.495000303E-2,9.703950882E0
4.316667395E0,1.305000018E-2,5.205000192E-2,9.709050179E0
4.318655933E0,1.005000062E-2,4.695000127E-2,9.706950188E0
4.320644549E0,3.705000132E-2,4.695000127E-2,9.700050354E0
4.322632933E0,4.200000316E-2,3.795000166E-2,9.714000702E0
4.324621256E0,3.195000067E-2,5.400000140E-2,9.715950012E0
4.326609795E0,3.705000132E-2,7.395000011E-2,9.724050522E0
4.328598179E0,3.195000067E-2,5.400000140E-2,9.733050346E0
4.330586718E0,2.205000073E-2,9.000000358E-2,9.745050430E0
4.332575102E0,5.595000088E-2,7.800000161E-2,9.730950356E0
4.334563641E0,3.705000132E-2,8.295000345E-2,9.733050346E0
4.336552025E0,3.705000132E-2,1.000500023E-1,9.730950356E0
4.338540564E0,4.905000329E-2,1.000500023E-1,9.739950180E0
4.340528872E0,4.905000329E-2,8.100000024E-2,9.739950180E0
4.342517256E0,4.605000094E-2,1.000500023E-1,9.727950096E0
4.344505872E0,3.900000080E-2,1.170000061E-1,9.718950272E0
4.346494179E0,4.395000264E-2,9.000000358E-2,9.727950096E0
4.348482713E0,4.605000094E-2,1.069500074E-1,9.738000870E0
4.350471328E0,3.900000080E-2,1.170000061E-1,9.724050522E0
4.352459636E0,4.905000329E-2,1.099500060E-1,9.712050438E0
4.354448020E0,4.200000316E-2,1.219500080E-1,9.700050354E0
4.356436559E0,3.405000269E-2,1.240500063E-1,9.714000702E0
4.358424943E0,3.195000067E-2,1.170000061E-1,9.690000534E0
4.360413487E0,3.000000119E-2,1.120500043E-1,9.700050354E0
4.362401872E0,2.700000070E-2,1.069500074E-1,9.714000702E0
4.364390410E0,3.000000119E-2,1.240500063E-1,9.694950104E0
4.366378795E0,1.800000109E-2,1.140000075E-1,9.718950272E0
4.368367333E0,1.500000060E-2,9.795000404E-2,9.715950012E0
4.370355718E0,3.000000026E-3,1.240500063E-1,9.709050179E0
4.372344256E0,1.500000060E-2,1.069500074E-1,9.733050346E0
4.374332641E0,3.000000026E-3,1.000500023E-1,9.727950096E0
4.376320949E0,7.950000465E-3,1.099500060E-1,9.727950096E0
4.378309487E0,6.000000052E-3,8.595000207E-2,9.726000786E0
4.380297872E0,1.050000079E-3,1.050000042E-1,9.712050438E0
4.382286487E0,-4.950000439E-3,1.099500060E-1,9.721050262E0
4.384274785E0,1.050000079E-3,9.495000541E-2,9.724050522E0
4.386263323E0,-3.000000026E-3,9.495000541E-2,9.724050522E0
4.388251708E0,-1.005000062E-2,7.605000585E-2,9.754950523E0
4.390240246E0,-4.950000439E-3,9.000000358E-2,9.736050606E0
4.392228631E0,6.000000052E-3,8.295000345E-2,9.736050606E0
4.394217198E0,-4.950000439E-3,7.095000148E-2,9.742950439E0
4.396205583E0,-1.005000062E-2,5.895000324E-2,9.747000694E0
4.398194121E0,-1.695000008E-2,6.900000572E-2,9.751950264E0
4.400182506E0,1.050000079E-3,7.395000011E-2,9.745050430E0
4.402171045E0,-2.700000070E-2,8.295000345E-2,9.730950356E0
4.404159414E0,-1.500000060E-2,5.205000192E-2,9.730950356E0
4.406147722E0,-4.950000439E-3,5.205000192E-2,9.733050346E0
4.408136260E0,-1.500000060E-2,6.195000187E-2,9.736050606E0
4.410124876E0,-1.200000010E-2,6.405000389E-2,9.730950356E0
4.412113260E0,-3.195000067E-2,4.695000127E-2,9.700050354E0
4.414101568E0,1.050000079E-3,5.895000324E-2,9.709050179E0
4.416090121E0,0.000000000E0,5.205000192E-2,9.702000618E0
4.418078506E0,-1.200000010E-2,5.700000376E-2,9.702000618E0
4.420067045E0,-3.000000026E-3,4.695000127E-2,9.703950882E0
4.422055429E0,3.000000026E-3,4.005000368E-2,9.685050011E0
4.424043968E0,1.050000079E-3,4.305000231E-2,9.691950798E0
4.426038158E0,1.050000079E-3,6.195000187E-2,9.703950882E0
4.428032347E0,1.500000060E-2,5.700000376E-2,9.724050522E0
4.430009270E0,1.005000062E-2,6.599999964E-2,9.709050179E0
4.431997809E0,1.305000018E-2,5.700000376E-2,9.721050262E0
4.433986193E0,1.305000018E-2,5.895000324E-2,9.721050262E0
4.435974501E0,1.995000057E-2,7.800000161E-2,9.726000786E0
4.437963040E0,3.195000067E-2,7.095000148E-2,9.714000702E0
4.439951645E0,2.700000070E-2,7.605000585E-2,9.726000786E0
4.441940030E0,2.505000122E-2,7.395000011E-2,9.726000786E0
4.443928337E0,2.700000070E-2,8.805000782E-2,9.730950356E0
4.445916876E0,3.405000269E-2,7.095000148E-2,9.726000786E0
4.447905260E0,3.900000080E-2,8.295000345E-2,9.738000870E0
4.449893799E0,4.905000329E-2,1.069500074E-1,9.715950012E0
4.451882193E0,5.100000277E-2,8.805000782E-2,9.726000786E0
4.453870732E0,4.605000094E-2,8.595000207E-2,9.733050346E0
4.455859117E0,4.200000316E-2,1.020000055E-1,9.718950272E0
4.457847655E0,5.100000277E-2,9.795000404E-2,9.738000870E0
4.459836040E0,6.105000153E-2,1.069500074E-1,9.721050262E0
4.461824578E0,3.405000269E-2,9.795000404E-2,9.715950012E0
4.463812968E0,5.400000140E-2,1.050000042E-1,9.724050522E0
4.465801275E0,4.200000316E-2,9.300000221E-2,9.721050262E0
4.467789814E0,4.605000094E-2,1.120500043E-1,9.712050438E0
4.469778199E0,6.105000153E-2,9.000000358E-2,9.702000618E0
4.471766814E0,4.200000316E-2,1.069500074E-1,9.718950272E0
4.473755127E0,5.400000140E-2,1.099500060E-1,9.718950272E0
4.475743665E0,5.100000277E-2,1.069500074E-1,9.726000786E0
4.477732050E0,3.705000132E-2,1.189500093E-1,9.714000702E0
4.479720588E0,3.705000132E-2,1.050000042E-1,9.726000786E0
4.481708973E0,2.205000073E-2,1.020000055E-1,9.727950096E0
4.483697511E0,3.900000080E-2,1.000500023E-1,9.721050262E0
4.485685886E0,2.505000122E-2,1.050000042E-1,9.726000786E0
4.487674424E0,1.305000018E-2,1.020000055E-1,9.736050606E0
4.489662809E0,3.000000119E-2,9.795000404E-2,9.733050346E0
4.491651347E0,1.500000060E-2,8.805000782E-2,9.739950180E0
4.493639732E0,1.305000018E-2,8.805000782E-2,9.721050262E0
4.495628040E0,1.005000062E-2,8.595000207E-2,9.706950188E0
4.497616583E0,3.000000026E-3,8.100000024E-2,9.721050262E0
4.499605199E0,1.005000062E-2,9.795000404E-2,9.738000870E0
4.501593583E0,-3.000000026E-3,7.605000585E-2,9.742950439E0
4.503581891E0,-3.000000026E-3,7.800000161E-2,9.724050522E0
4.505570429E0,-1.200000010E-2,7.395000011E-2,9.721050262E0
4.507559045E0,7.950000465E-3,6.195000187E-2,9.721050262E0
4.509547337E0,-7.950000465E-3,7.605000585E-2,9.715950012E0
4.511535722E0,-2.895000204E-2,5.400000140E-2,9.724050522E0
4.513524261E0,-1.995000057E-2,5.400000140E-2,9.739950180E0
4.515512645E0,-3.000000026E-3,4.005000368E-2,9.718950272E0
4.517501184E0,-2.700000070E-2,4.995000362E-2,9.697050095E0
4.519489568E0,-1.005000062E-2,5.400000140E-2,9.730950356E0
4.521478117E0,-1.695000008E-2,6.599999964E-2,9.703950882E0
4.523466501E0,-2.400000021E-2,5.205000192E-2,9.724050522E0
4.525454809E0,-1.200000010E-2,6.900000572E-2,9.700050354E0
4.527443348E0,-1.695000008E-2,6.405000389E-2,9.715950012E0
4.529431963E0,1.050000079E-3,4.695000127E-2,9.691950798E0
4.531420348E0,-1.695000008E-2,6.900000572E-2,9.703950882E0
4.533408650E0,-1.500000060E-2,5.205000192E-2,9.712050438E0
4.535397189E0,-4.950000439E-3,5.895000324E-2,9.721050262E0
4.537385804E0,-1.005000062E-2,6.195000187E-2,9.715950012E0
4.539374189E0,1.005000062E-2,7.095000148E-2,9.742950439E0
4.541362496E0,6.000000052E-3,6.599999964E-2,9.742950439E0
4.543351035E0,3.000000026E-3,6.599999964E-2,9.733050346E0
4.545339385E0,-4.950000439E-3,9.000000358E-2,9.738000870E0
4.547327924E0,-3.000000026E-3,8.100000024E-2,9.738000870E0
4.549316309E0,1.500000060E-2,8.805000782E-2,9.747000694E0
4.551304847E0,1.500000060E-2,8.595000207E-2,9.745050430E0
4.553293232E0,1.800000109E-2,8.805000782E-2,9.724050522E0
4.555281770E0,6.000000052E-3,8.805000782E-2,9.718950272E0
4.557270068E0,2.505000122E-2,8.295000345E-2,9.726000786E0
4.559258452E0,3.195000067E-2,7.800000161E-2,9.726000786E0
4.561247068E0,3.000000119E-2,1.069500074E-1,9.718950272E0
4.563235376E0,3.195000067E-2,1.069500074E-1,9.724050522E0
4.565223914E0,1.995000057E-2,1.050000042E-1,9.721050262E0
4.567212529E0,4.395000264E-2,1.000500023E-1,9.712050438E0
4.569200943E0,2.700000070E-2,1.120500043E-1,9.703950882E0
4.571189251E0,3.900000080E-2,9.495000541E-2,9.730950356E0
4.573177789E0,4.395000264E-2,1.020000055E-1,9.694950104E0
4.575166174E0,4.605000094E-2,1.069500074E-1,9.706950188E0
4.577154712E0,3.900000080E-2,9.495000541E-2,9.712050438E0
4.579143097E0,5.805000290E-2,1.050000042E-1,9.712050438E0
4.581131620E0,4.905000329E-2,9.495000541E-2,9.714000702E0
4.583120005E0,4.605000094E-2,8.805000782E-2,9.694950104E0
4.585108313E0,3.705000132E-2,9.000000358E-2,9.718950272E0
4.587096851E0,4.605000094E-2,1.020000055E-1,9.714000702E0
4.589085467E0,3.900000080E-2,7.800000161E-2,9.718950272E0
4.591073851E0,3.900000080E-2,8.295000345E-2,9.738000870E0
4.593062400E0,4.395000264E-2,9.795000404E-2,9.718950272E0
4.595050707E0,3.900000080E-2,9.300000221E-2,9.727950096E0
4.597039323E0,5.400000140E-2,8.295000345E-2,9.726000786E0
4.599027707E0,3.900000080E-2,6.599999964E-2,9.730950356E0
4.601016015E0,3.000000119E-2,6.405000389E-2,9.726000786E0
4.603004553E0,3.000000119E-2,8.100000024E-2,9.733050346E0
4.604992938E0,3.195000067E-2,7.605000585E-2,9.727950096E0
4.606981477E0,4.200000316E-2,7.800000161E-2,9.721050262E0
4.608969861E0,2.700000070E-2,7.800000161E-2,9.724050522E0
4.610958400E0,1.800000109E-2,6.405000389E-2,9.706950188E0
4.612946784E0,3.195000067E-2,7.095000148E-2,9.718950272E0
4.614935333E0,1.005000062E-2,6.405000389E-2,9.721050262E0
4.616923640E0,6.000000052E-3,4.995000362E-2,9.718950272E0
4.618912025E0,-4.950000439E-3,5.400000140E-2,9.726000786E0
4.620900640E0,3.000000026E-3,6.599999964E-2,9.721050262E0
4.622888948E0,3.000000026E-3,4.500000179E-2,9.709050179E0
4.624877453E0,-4.950000439E-3,5.895000324E-2,9.718950272E0
4.626871764E0,1.050000079E-3,4.305000231E-2,9.721050262E0
4.628866069E0,1.050000079E-3,5.400000140E-2,9.715950012E0
4.630842760E0,-1.500000060E-2,5.205000192E-2,9.718950272E0
4.632831299E0,-1.005000062E-2,5.400000140E-2,9.726000786E0
4.634819683E0,-1.500000060E-2,6.405000389E-2,9.721050262E0
4.636808222E0,-1.695000008E-2,8.295000345E-2,9.742950439E0
4.638796606E0,-1.695000008E-2,6.405000389E-2,9.726000786E0
4.640785145E0,-2.205000073E-2,7.395000011E-2,9.726000786E0
4.642773530E0,-1.005000062E-2,8.595000207E-2,9.724050522E0
4.644762068E0,-3.000000026E-3,1.020000055E-1,9.721050262E0
4.646750376E0,-4.950000439E-3,7.800000161E-2,9.738000870E0
4.648738760E0,-4.950000439E-3,8.100000024E-2,9.712050438E0
4.650727347E0,-2.400000021E-2,9.795000404E-2,9.712050438E0
4.652715654E0,7.950000465E-3,8.295000345E-2,9.727950096E0
4.654704193E0,-7.950000465E-3,8.595000207E-2,9.738000870E0
4.656692578E0,-3.000000026E-3,1.000500023E-1,9.727950096E0
4.658681193E0,-7.950000465E-3,1.020000055E-1,9.733050346E0
4.660669501E0,0.000000000E0,1.099500060E-1,9.727950096E0
4.662658039E0,2.205000073E-2,1.120500043E-1,9.727950096E0
4.664646424E0,7.950000465E-3,1.020000055E-1,9.727950096E0
4.666634962E0,7.950000465E-3,1.189500093E-1,9.727950096E0
4.668623347E0,7.950000465E-3,1.069500074E-1,9.718950272E0
4.670611885E0,7.950000465E-3,1.120500043E-1,9.726000786E0
4.672600270E0,0.000000000E0,1.050000042E-1,9.724050522E0
4.674588808E0,7.950000465E-3,1.120500043E-1,9.706950188E0
4.676577116E0,1.800000109E-2,1.120500043E-1,9.715950012E0
4.678565731E0,1.005000062E-2,9.795000404E-2,9.712050438E0
4.680554116E0,3.000000026E-3,1.120500043E-1,9.706950188E0
4.682542654E0,1.305000018E-2,1.099500060E-1,9.727950096E0
4.684530962E0,2.505000122E-2,1.020000055E-1,9.714000702E0
4.686519554E0,2.205000073E-2,1.020000055E-1,9.712050438E0
4.688507938E0,1.305000018E-2,8.805000782E-2,9.721050262E0
4.690496246E0,3.000000119E-2,9.000000358E-2,9.709050179E0
4.692484554E0,2.505000122E-2,8.100000024E-2,9.715950012E0
4.694473092E0,1.305000018E-2,8.805000782E-2,9.727950096E0
4.696461707E0,1.050000079E-3,8.595000207E-2,9.709050179E0
4.698450111E0,4.200000316E-2,7.395000011E-2,9.721050262E0
4.700438650E0,3.195000067E-2,8.295000345E-2,9.730950356E0
4.702427034E0,1.995000057E-2,8.595000207E-2,9.724050522E0
4.704415573E0,2.205000073E-2,8.100000024E-2,9.738000870E0
4.706403957E0,1.500000060E-2,7.095000148E-2,9.736050606E0
4.708392265E0,1.995000057E-2,6.599999964E-2,9.736050606E0
4.710380870E0,7.950000465E-3,6.195000187E-2,9.738000870E0
4.712369178E0,3.195000067E-2,5.400000140E-2,9.726000786E0
4.714357716E0,1.305000018E-2,4.500000179E-2,9.739950180E0
4.716346332E0,1.005000062E-2,5.205000192E-2,9.745050430E0
4.718334717E0,1.800000109E-2,5.205000192E-2,9.718950272E0
4.720323255E0,3.705000132E-2,4.500000179E-2,9.714000702E0
4.722311563E0,3.000000119E-2,4.695000127E-2,9.733050346E0
4.724299947E0,2.205000073E-2,3.299999982E-2,9.721050262E0
4.726288486E0,3.195000067E-2,4.500000179E-2,9.715950012E0
4.728276870E0,1.500000060E-2,4.695000127E-2,9.712050438E0
4.730265409E0,7.950000465E-3,4.005000368E-2,9.712050438E0
4.732253793E0,6.000000052E-3,3.495000303E-2,9.712050438E0
4.734242362E0,3.000000119E-2,4.500000179E-2,9.727950096E0
4.736230747E0,2.205000073E-2,4.005000368E-2,9.706950188E0
4.738219054E0,3.195000067E-2,5.700000376E-2,9.715950012E0
4.740207670E0,1.995000057E-2,6.900000572E-2,9.738000870E0
4.742195977E0,3.195000067E-2,6.900000572E-2,9.727950096E0
4.744184535E0,3.405000269E-2,6.900000572E-2,9.718950272E0
4.746172919E0,3.195000067E-2,6.900000572E-2,9.715950012E0
4.748161535E0,1.800000109E-2,8.100000024E-2,9.742950439E0
4.750149843E0,3.000000119E-2,6.195000187E-2,9.718950272E0
4.752138381E0,4.200000316E-2,9.300000221E-2,9.715950012E0
4.754126766E0,1.995000057E-2,8.295000345E-2,9.706950188E0
4.756115295E0,1.305000018E-2,1.020000055E-1,9.702000618E0
4.758103680E0,3.405000269E-2,1.069500074E-1,9.706950188E0
4.760092218E0,1.800000109E-2,9.300000221E-2,9.697050095E0
4.762080603E0,1.800000109E-2,1.140000075E-1,9.724050522E0
4.764069141E0,6.000000052E-3,9.000000358E-2,9.709050179E0
4.766057526E0,7.950000465E-3,1.069500074E-1,9.730950356E0
4.768046078E0,3.000000119E-2,1.099500060E-1,9.712050438E0
4.770034463E0,1.305000018E-2,1.120500043E-1,9.715950012E0
4.772023001E0,6.000000052E-3,1.099500060E-1,9.721050262E0
4.774011309E0,6.000000052E-3,1.120500043E-1,9.724050522E0
4.775999924E0,-1.005000062E-2,1.189500093E-1,9.709050179E0
4.777988309E0,-3.000000026E-3,1.219500080E-1,9.712050438E0
4.779976622E0,3.000000026E-3,9.795000404E-2,9.727950096E0
4.781965160E0,3.000000026E-3,1.330500096E-1,9.718950272E0
4.783953468E0,6.000000052E-3,1.189500093E-1,9.738000870E0
4.785942083E0,6.000000052E-3,1.120500043E-1,9.715950012E0
4.787930468E0,3.195000067E-2,1.120500043E-1,9.721050262E0
4.789919006E0,1.995000057E-2,1.000500023E-1,9.718950272E0
4.791907381E0,-7.950000465E-3,1.069500074E-1,9.715950012E0
4.793895920E0,1.005000062E-2,1.050000042E-1,9.718950272E0
4.795884304E0,1.305000018E-2,1.000500023E-1,9.721050262E0
4.797872843E0,6.000000052E-3,9.495000541E-2,9.724050522E0
4.799861227E0,2.205000073E-2,1.050000042E-1,9.726000786E0
4.801849530E0,1.995000057E-2,1.000500023E-1,9.703950882E0
4.803838068E0,1.305000018E-2,8.595000207E-2,9.706950188E0
4.805826684E0,1.800000109E-2,1.069500074E-1,9.703950882E0
4.807815068E0,6.000000052E-3,8.100000024E-2,9.702000618E0
4.809803607E0,1.305000018E-2,6.900000572E-2,9.694950104E0
4.811791915E0,7.950000465E-3,8.100000024E-2,9.715950012E0
4.813780333E0,1.995000057E-2,8.295000345E-2,9.736050606E0
4.815768872E0,1.305000018E-2,7.800000161E-2,9.745050430E0
